pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-04-02,91.8,-2.57,5.9,"Halvorsen, Seth",607208,678020,strikeout,swinging_strike,,,,,7.0,Trea Turner strikes out swinging.,R,R,R,PHI,COL,S,2.0,,1,2,2025,-1.05,0.11,-0.32,1.59,596146.0,624641.0,679032.0,1,8,Bot,,,,,,,8.036931048980477,-133.37989200817057,-5.317861847491092,-14.237663118470518,29.2274582148964,-29.89310977780265,3.39,1.68,,,,92.6,1706.0,6.9,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.6,,0.0,0.0,1.0,0.0,0.0,,66,4,Split-Finger,5,1,5,1,1,5,5,1,Strategic,Standard,234.0,-0.003,-0.223,70.1,8.3,,0.223,,4,4,0.992,0.992,25,32,25,32,1,4,4.0,2.0,2.0,1.0,2.61,1.05,1.05,42.8,14.99925709017246,-28.661535201444973,25.233658565676997,35.152863126251304,39.771406915543146
FS,2025-04-02,93.0,-2.65,5.9,"Halvorsen, Seth",607208,678020,,blocked_ball,,,,,13.0,Ball In Dirt,R,R,R,PHI,COL,B,,,0,2,2025,-1.11,0.26,-0.75,0.73,596146.0,624641.0,679032.0,1,8,Bot,,,,,,,7.387056666974253,-135.0366056999756,-8.072115290080957,-15.248461605459076,30.578514709069637,-27.365771658995776,3.33,1.69,,,,93.7,1736.0,6.9,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.59,,,,,,,,66,3,Split-Finger,5,1,5,1,1,5,5,1,Strategic,Standard,234.0,0.0,0.026,,,,-0.026,,4,4,0.992,0.992,25,32,25,32,1,4,4.0,2.0,2.0,1.0,2.4,1.11,1.11,39.8,,,,,
FS,2025-04-02,91.9,-2.46,5.88,"Halvorsen, Seth",607208,678020,,swinging_strike,,,,,13.0,Swinging Strike,R,R,R,PHI,COL,S,,,0,1,2025,-1.36,0.33,-0.6,1.39,596146.0,624641.0,679032.0,1,8,Bot,,,,,,,7.756402765858788,-133.4055978709104,-6.231828186671565,-17.96433342618524,31.667277398907054,-26.94341124204045,3.39,1.68,,,,92.5,1820.0,7.0,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.49,,,,,,,,66,2,Split-Finger,5,1,5,1,1,5,5,1,Strategic,Standard,232.0,0.0,-0.064,76.3,8.2,,0.064,,4,4,0.992,0.992,25,32,25,32,1,4,4.0,2.0,2.0,1.0,2.4,1.36,1.36,44.1,12.693522396708191,-22.40892902226572,31.429791742242003,34.68822174652833,40.372917100834776
SL,2025-04-02,90.2,-2.45,5.96,"Halvorsen, Seth",607208,678020,,foul,,,,,8.0,Foul,R,R,R,PHI,COL,S,,,0,0,2025,0.3,0.16,-0.07,2.02,596146.0,624641.0,679032.0,1,8,Bot,,,,,,,5.3505501946684175,-131.30371707734733,-4.216578838166084,2.299205681856328,27.84298942153708,-29.637808367955987,3.39,1.68,45.0,73.4,2.0,91.2,2337.0,6.9,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.61,,,,,,,,66,1,Slider,5,1,5,1,1,5,5,1,Strategic,Standard,118.0,-0.001,-0.05,65.4,8.5,,0.05,88.0,4,4,0.993,0.993,25,32,25,32,1,4,4.0,2.0,2.0,1.0,2.64,-0.3,-0.3,41.6,13.336415687487149,-30.334994642072783,29.80033789765753,37.77792194844928,44.50722721928686
FF,2025-04-02,99.2,-2.29,6.0,"Halvorsen, Seth",679032,678020,walk,blocked_ball,,,,,14.0,Johan Rojas walks.,R,R,R,PHI,COL,B,,,3,0,2025,-0.66,1.5,1.2,0.6,596146.0,624641.0,,1,8,Bot,,,,,,,11.149491643136033,-143.4251661422119,-12.85361400368181,-11.838495968100784,36.71378860039825,-8.325255220912606,3.47,1.69,,,,99.4,2235.0,7.0,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.51,,0.691497,0.7,1.0,0.0,0.0,,65,4,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard,223.0,0.0,0.038,,,,-0.038,,4,4,0.993,0.993,25,24,25,25,1,3,4.0,3.0,2.0,6.0,0.86,0.66,0.66,44.6,,,,,
SL,2025-04-02,91.4,-2.52,5.91,"Halvorsen, Seth",679032,678020,,ball,,,,,14.0,Ball,R,R,R,PHI,COL,B,,,2,0,2025,0.0,0.56,0.94,1.84,596146.0,624641.0,,1,8,Bot,,,,,,,8.808853278127405,-132.66187681870716,-5.543717814993766,-2.107205977650248,31.06692751049408,-24.48501655853368,3.47,1.71,,,,91.8,2388.0,6.9,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.59,,,,,,,,65,3,Slider,5,1,5,1,1,5,5,1,Strategic,Standard,155.0,0.0,0.029,,,,-0.029,,4,4,0.993,0.993,25,24,25,25,1,3,4.0,3.0,2.0,6.0,2.2,0.0,0.0,41.3,,,,,
FF,2025-04-02,100.3,-2.19,6.03,"Halvorsen, Seth",679032,678020,,ball,,,,,14.0,Ball,R,R,R,PHI,COL,B,,,1,0,2025,-0.7,1.48,0.94,1.0,596146.0,624641.0,,1,8,Bot,,,,,,,10.39074463535027,-145.18929950044532,-12.040118185760392,-12.586538685039915,39.361806587421,-8.335753454871446,3.52,1.74,,,,100.4,2224.0,7.0,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.49,,,,,,,,65,2,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard,221.0,0.0,0.012,,,,-0.012,,4,4,0.993,0.993,25,24,25,25,1,3,4.0,3.0,2.0,6.0,0.84,0.7,0.7,49.0,,,,,
SL,2025-04-02,90.6,-2.5,5.97,"Halvorsen, Seth",679032,678020,,ball,,,,,14.0,Ball,R,R,R,PHI,COL,B,,,0,0,2025,0.02,0.63,0.37,1.09,596146.0,624641.0,,1,8,Bot,,,,,,,7.215623315360543,-131.5427363999291,-7.590281835682187,-1.492958884177999,30.950030173863485,-23.355832886140035,3.5,1.66,,,,91.0,2392.0,6.9,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.6,,,,,,,,65,1,Slider,5,1,5,1,1,5,5,1,Strategic,Standard,135.0,0.0,0.03,,,,-0.03,,4,4,0.993,0.993,25,24,25,25,1,3,4.0,3.0,2.0,6.0,2.19,-0.02,-0.02,44.7,,,,,
FF,2025-04-02,98.9,-2.44,6.03,"Halvorsen, Seth",624641,678020,double,hit_into_play,,,,,8.0,Edmundo Sosa doubles (4) on a sharp line drive to center fielder Brenton Doyle. Nick Castellanos scores. J.T. Realmuto scores. Max Kepler to 3rd.,R,R,R,PHI,COL,X,8.0,line_drive,2,0,2025,-1.08,1.48,0.24,2.14,592206.0,592663.0,596146.0,1,8,Bot,99.46,78.62,,,,,9.936366066870772,-143.41079895437497,-8.5855561452219,-17.402651898153923,38.20364605484296,-9.83095506884044,3.45,1.66,196.0,107.6,8.0,99.2,2256.0,7.0,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.51,0.732,0.68,1.25,1.0,1.0,1.0,4.0,64,3,4-Seam Fastball,3,1,3,1,1,5,5,1,Strategic,Standard,224.0,0.024,0.608,76.6,8.6,0.851,-0.608,107.6,2,2,0.969,0.969,25,29,25,29,1,3,4.0,2.0,2.0,3.0,0.9,1.08,1.08,46.4,10.315625360145097,0.074322334857257,34.598797035205855,39.912959774847664,26.36316402122447
FF,2025-04-02,99.0,-2.09,6.09,"Halvorsen, Seth",624641,678020,,ball,,,,,14.0,Ball,R,R,R,PHI,COL,B,,,1,0,2025,-0.8,1.57,1.78,1.89,592206.0,592663.0,596146.0,1,8,Bot,,,,,,,12.54070454429544,-143.19219418836036,-9.711560956942288,-14.1209416638466,36.37671480977292,-8.244979636263746,3.47,1.66,,,,99.4,2182.0,7.1,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.45,,,,,,,,64,2,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,226.0,0.004,0.034,,,,-0.034,,2,2,0.965,0.965,25,29,25,29,1,3,4.0,2.0,2.0,3.0,0.8,0.8,0.8,50.8,,,,,
FF,2025-04-02,99.8,-2.07,6.18,"Halvorsen, Seth",624641,678020,,ball,,,,,14.0,Ball,R,R,R,PHI,COL,B,,,0,0,2025,-0.83,1.5,1.1,2.55,592206.0,592663.0,596146.0,1,8,Bot,,,,,,,10.744803618073435,-144.71491880357362,-8.096375382174914,-14.305002809114876,37.60304456627431,-9.315711210689493,3.52,1.66,,,,99.9,2206.0,6.8,778482,696100,669911,571657,641857,678662,687597,686668,656248,53.69,,,,,,,,64,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,219.0,0.002,0.038,,,,-0.038,,2,2,0.963,0.963,25,29,25,29,1,3,4.0,2.0,2.0,3.0,0.83,0.83,0.83,53.8,,,,,
SL,2025-03-29,92.2,-2.26,5.64,"Halvorsen, Seth",678554,678020,field_out,hit_into_play,,,,,14.0,"Curtis Mead grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",R,R,R,TB,COL,X,6.0,ground_ball,0,1,2025,-0.01,0.33,0.24,1.27,,,,2,9,Bot,105.89,152.25,,,,,6.442057027153663,-134.14151313658638,-6.147311763614626,-1.3149782482258936,24.62766617901272,-27.16530228909144,3.62,1.64,4.0,101.3,-16.0,94.0,2320.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.48,0.172,0.151,0.0,1.0,0.0,0.0,2.0,73,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,158.0,-0.047,-0.217,75.9,7.0,0.172,0.217,101.3,-1,-1,0.047,0.047,25,24,25,25,1,1,,1.0,4.0,3.0,2.32,0.01,0.01,41.1,-10.689038882729957,2.938172239347,47.41996368799229,36.63241255663664,24.08963061744539
FF,2025-03-29,99.3,-1.88,5.84,"Halvorsen, Seth",678554,678020,,called_strike,,,,,9.0,Called Strike,R,R,R,TB,COL,S,,,0,0,2025,-0.97,1.19,0.7,2.1,,,,2,9,Bot,,,,,,,9.417478697876104,-144.14761502620482,-7.72636256583595,-15.579632771975904,31.49493646527788,-13.938580451849372,3.76,1.81,,,,100.7,2263.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.46,,,,,,,,73,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,215.0,0.0,-0.043,,,,0.043,,-1,-1,0.047,0.047,25,24,25,25,1,1,,1.0,4.0,3.0,1.12,0.97,0.97,49.3,,,,,
SL,2025-03-29,89.7,-2.25,5.67,"Halvorsen, Seth",691406,678020,strikeout,swinging_strike,,,,,7.0,Junior Caminero strikes out swinging.,R,R,R,TB,COL,S,2.0,,3,2,2025,0.14,0.29,-0.68,1.59,,,,1,9,Bot,,,,,,,3.658582767744642,-130.7481469223139,-4.862476910181606,0.8999190927931674,23.844270946217375,-28.132602408903608,3.54,1.59,,,,91.5,2270.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.54,,0.0,0.0,1.0,0.0,0.0,,72,6,Slider,1,2,1,2,2,1,1,2,Standard,Standard,137.0,-0.083,-0.332,,,,0.332,,-1,-1,0.13,0.13,25,21,25,22,1,4,,1.0,4.0,1.0,2.5,-0.14,-0.14,43.0,,,,,
FF,2025-03-29,99.7,-2.02,5.81,"Halvorsen, Seth",691406,678020,,ball,,,,,14.0,Ball,R,R,R,TB,COL,B,,,2,2,2025,-0.92,1.47,0.62,0.62,,,,1,9,Bot,,,,,,,9.527524535427697,-144.52727968290446,-12.443564190195664,-15.06445717455932,31.2085160487518,-8.882938926588654,3.54,1.63,,,,100.9,2359.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.49,,,,,,,,72,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,219.0,0.022,0.104,,,,-0.104,,-1,-1,0.108,0.108,25,21,25,22,1,4,,1.0,4.0,1.0,0.83,0.92,0.92,46.5,,,,,
FS,2025-03-29,92.6,-2.47,5.7,"Halvorsen, Seth",691406,678020,,ball,,,,,14.0,Ball,R,R,R,TB,COL,B,,,1,2,2025,-1.03,0.48,0.22,-0.61,,,,1,9,Bot,,,,,,,9.187301572180964,-134.20429607319127,-11.45527323661836,-14.338747728166426,25.942658051952,-24.13431911668709,3.53,1.68,,,,93.6,1810.0,6.9,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.64,,,,,,,,72,4,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,238.0,0.01,0.048,,,,-0.048,,-1,-1,0.098,0.098,25,21,25,22,1,4,,1.0,4.0,1.0,2.17,1.03,1.03,37.2,,,,,
SL,2025-03-29,92.1,-2.31,5.73,"Halvorsen, Seth",691406,678020,,foul,,,,,11.0,Foul,R,R,R,TB,COL,S,,,1,1,2025,0.36,0.4,-0.85,2.99,,,,1,9,Bot,,,,,,,2.965547370415041,-134.2754945957904,-2.127761480034997,3.867703552747416,24.50338857730692,-27.034951832566467,3.54,1.59,71.0,67.4,79.0,93.9,2379.0,6.9,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.58,,,,,,,,72,3,Slider,1,2,1,2,2,1,1,2,Standard,Standard,159.0,-0.014,-0.064,86.6,7.8,,0.064,88.0,-1,-1,0.112,0.112,25,21,25,22,1,4,,1.0,4.0,1.0,2.24,-0.36,-0.36,46.2,-1.0311021458953873,3.1241895769921797,21.873777248522263,28.30974811119126,31.8644663753267
FF,2025-03-29,99.5,-1.97,5.89,"Halvorsen, Seth",691406,678020,,ball,,,,,14.0,Ball,R,R,R,TB,COL,B,,,0,1,2025,-0.8,1.13,0.04,1.17,,,,1,9,Bot,,,,,,,7.477724436162423,-144.60111389553057,-10.387419499832133,-12.889560722596052,29.3060691397448,-14.119759083484595,3.55,1.64,,,,101.2,2160.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.49,,,,,,,,72,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,214.0,0.007,0.029,,,,-0.029,,-1,-1,0.105,0.105,25,21,25,22,1,4,,1.0,4.0,1.0,1.15,0.8,0.8,52.0,,,,,
SL,2025-03-29,91.9,-2.42,5.71,"Halvorsen, Seth",691406,678020,,called_strike,,,,,5.0,Called Strike,R,R,R,TB,COL,S,,,0,0,2025,0.27,0.47,0.15,2.65,,,,1,9,Bot,,,,,,,6.0195257919389,-133.8504932127053,-3.06227457335434,2.228950916366528,23.999646308546325,-26.07576649471272,3.54,1.67,,,,93.9,2401.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.48,,,,,,,,72,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,175.0,-0.01,-0.039,,,,0.039,,-1,-1,0.115,0.115,25,21,25,22,1,4,,1.0,4.0,1.0,2.19,-0.27,-0.27,43.9,,,,,
FS,2025-03-29,90.7,-2.37,5.61,"Halvorsen, Seth",664040,678020,field_out,hit_into_play,,,,,7.0,Brandon Lowe flies out to left fielder Jordan Beck.,R,L,R,TB,COL,X,7.0,fly_ball,0,1,2025,-1.48,0.63,-0.46,1.69,,,,0,9,Bot,85.86,85.36,,,,,8.050428024978824,-131.87804988481807,-5.367369490670199,-18.915230195236784,22.865514447279136,-23.88938243521248,3.2,1.46,299.0,84.0,31.0,92.5,1769.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.52,0.046,0.06,0.0,1.0,0.0,0.0,3.0,71,2,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,241.0,-0.076,-0.22,77.2,7.5,0.096,0.22,88.0,-1,-1,0.191,0.191,25,30,25,31,1,4,,1.0,4.0,1.0,2.1,1.48,-1.48,34.7,14.16472672728892,4.504847263919241,37.21649748424796,41.70357488524351,31.519822163067204
FS,2025-03-29,90.4,-2.37,5.64,"Halvorsen, Seth",664040,678020,,foul,,,,,4.0,Foul,R,L,R,TB,COL,S,,,0,0,2025,-0.94,0.52,-0.74,2.03,,,,0,9,Bot,,,,,,,6.14979908622189,-131.79147052076755,-4.359050251317649,-12.152015817116814,20.91357617493166,-25.475056697083705,3.2,1.46,213.0,73.8,58.0,92.8,1668.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.45,,,,,,,,71,1,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,230.0,-0.013,-0.039,72.6,7.3,,0.039,88.0,-1,-1,0.204,0.204,25,30,25,31,1,4,,1.0,4.0,1.0,2.2,0.94,-0.94,42.7,12.369793679791968,8.504945920007962,33.56793689838685,44.63176205519359,28.12848226741256
FF,2025-03-29,100.1,-1.94,5.86,"Halvorsen, Seth",650490,678020,field_out,hit_into_play,,,,,12.0,"Yandy Díaz grounds out, first baseman Michael Toglia to pitcher Seth Halvorsen.",R,R,R,TB,COL,X,3.0,ground_ball,2,1,2025,-0.79,1.33,0.85,2.59,,670764.0,676356.0,2,8,Bot,173.66,154.07,,,,,9.676043447857465,-145.35192405442982,-6.851551525031256,-13.51680588447701,35.15602850077047,-11.81516637246848,3.38,1.58,6.0,80.5,-22.0,101.0,2258.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.53,0.053,0.049,0.0,1.0,0.0,0.0,2.0,67,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,218.0,-0.133,-0.283,65.5,7.1,0.064,0.283,88.0,-1,-1,0.298,0.298,25,33,25,34,1,4,,1.0,4.0,1.0,0.96,0.79,0.79,49.8,12.032006169771869,45.30716236985564,20.5927334986198,49.68140092431403,9.154097539871994
FF,2025-03-29,98.6,-1.92,5.87,"Halvorsen, Seth",650490,678020,,called_strike,,,,,4.0,Called Strike,R,R,R,TB,COL,S,,,2,0,2025,-0.7,1.17,-0.75,2.78,,670764.0,676356.0,2,8,Bot,,,,,,,4.869008627538619,-143.56796504059434,-5.801310380734046,-10.753663568703772,30.619115017760784,-14.83483412807052,3.45,1.58,,,,100.4,2184.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.46,,,,,,,,67,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,222.0,-0.016,-0.052,,,,0.052,,-1,-1,0.314,0.314,25,33,25,34,1,4,,1.0,4.0,1.0,1.16,0.7,0.7,47.0,,,,,
FF,2025-03-29,98.0,-1.91,5.91,"Halvorsen, Seth",650490,678020,,ball,,,,,14.0,Ball,R,R,R,TB,COL,B,,,1,0,2025,-1.0,0.99,0.92,1.57,,670764.0,676356.0,2,8,Bot,,,,,,,10.039029363470384,-142.19072589455382,-8.660234593174264,-15.725112960294004,30.28067414354076,-16.860914218303744,3.38,1.5,,,,99.3,2172.0,7.0,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.48,,,,,,,,67,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,219.0,0.016,0.029,,,,-0.029,,-1,-1,0.298,0.298,25,33,25,34,1,4,,1.0,4.0,1.0,1.38,1.0,1.0,50.7,,,,,
SL,2025-03-29,90.0,-2.33,5.71,"Halvorsen, Seth",650490,678020,,ball,,,,,11.0,Ball,R,R,R,TB,COL,B,,,0,0,2025,0.34,0.37,-1.01,2.93,,670764.0,676356.0,2,8,Bot,,,,,,,2.5902849624664155,-131.1157726242213,-1.7712492848329917,3.3723877462130902,26.595795997582677,-27.72926191421041,3.42,1.54,,,,91.2,2444.0,6.9,778537,696100,669911,571657,641857,678662,687597,686668,666160,53.64,,,,,,,,67,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,136.0,0.008,0.024,,,,-0.024,,-1,-1,0.29,0.29,25,33,25,34,1,4,,1.0,4.0,1.0,2.43,-0.34,-0.34,42.7,,,,,
SL,2025-03-25,91.4,-2.35,5.91,"Halvorsen, Seth",694185,678020,strikeout,swinging_strike,,,,,12.0,Danny De Andrade strikes out swinging.,S,R,R,MIN,COL,S,2.0,,1,2,2025,0.14,0.32,0.45,3.42,,814522.0,,1,8,Bot,,,,,,,6.790053493907198,-133.13772064326292,-1.1639614935313582,0.4174057837827413,25.6140242412906,-28.34318794934748,3.15,1.59,,,,92.5,2468.0,6.7,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.83,,,0.0,,0.0,0.0,,62,5,Slider,3,3,3,3,3,3,3,3,,,134.0,-0.055,-0.201,,,,0.201,,0,0,0.637,0.637,25,21,25,21,1,1,,,,,2.38,-0.14,-0.14,,,,,,
FS,2025-03-25,92.1,-2.39,5.84,"Halvorsen, Seth",694185,678020,,blocked_ball,,,,,13.0,Ball In Dirt,S,R,R,MIN,COL,B,,,0,2,2025,-1.32,0.38,-0.31,0.51,,814522.0,,1,8,Bot,,,,,,,8.233862540484933,-133.79411621588102,-8.679586879571291,-17.580353664911485,24.376177194396504,-26.06414948114041,3.15,1.59,,,,93.6,1773.0,6.9,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.59,,,,,,,,62,4,Split-Finger,3,3,3,3,3,3,3,3,,,233.0,0.007,0.015,,,,-0.015,,0,0,0.63,0.63,25,21,25,21,1,1,,,,,2.28,1.32,1.32,,,,,,
FF,2025-03-25,100.6,-1.83,6.13,"Halvorsen, Seth",694185,678020,,foul,,,,,6.0,Foul,S,R,R,MIN,COL,S,,,0,2,2025,-0.95,1.14,0.43,2.64,,814522.0,,1,8,Bot,,,,,,,8.599038184592928,-146.06740444646675,-7.086658982333198,-15.590073178746458,35.41819744035101,-14.31290466641058,3.15,1.59,224.0,93.1,16.0,101.4,2172.0,6.9,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.61,,,,,,,,62,3,4-Seam Fastball,3,3,3,3,3,3,3,3,,,217.0,0.0,0.0,,,,0.0,93.1,0,0,0.63,0.63,25,21,25,21,1,1,,,,,1.13,0.95,0.95,,,,,,
FS,2025-03-25,90.9,-2.62,5.78,"Halvorsen, Seth",694185,678020,,called_strike,,,,,9.0,Called Strike,S,R,R,MIN,COL,S,,,0,1,2025,-1.3,0.54,0.37,1.9,,814522.0,,1,8,Bot,,,,,,,10.415426385470024,-132.09572909739833,-5.078464115670272,-17.342594709093028,24.806754567875668,-25.01176716103651,3.15,1.59,,,,92.4,1654.0,7.0,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.5,,,,,,,,62,2,Split-Finger,3,3,3,3,3,3,3,3,,,234.0,-0.015,-0.052,,,,0.052,,0,0,0.645,0.645,25,21,25,21,1,1,,,,,2.2,1.3,1.3,,,,,,
SL,2025-03-25,89.4,-2.43,5.93,"Halvorsen, Seth",694185,678020,,swinging_strike,,,,,9.0,Swinging Strike,S,R,R,MIN,COL,S,,,0,0,2025,0.21,0.19,0.63,1.57,,814522.0,,1,8,Bot,,,,,,,7.16020178769435,-130.09404167324033,-5.235300322026952,1.106674036556071,24.40011102552122,-29.21532338533276,3.15,1.59,,,,90.7,2323.0,6.8,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.67,,,,,,,,62,1,Slider,3,3,3,3,3,3,3,3,,,124.0,-0.011,-0.038,,,,0.038,,0,0,0.656,0.656,25,21,25,21,1,1,,,,,2.64,-0.21,-0.21,,,,,,
SL,2025-03-25,89.3,-2.49,5.83,"Halvorsen, Seth",670867,678020,field_out,hit_into_play,,,,,5.0,"Kevin Maitan grounds out softly, pitcher Seth Halvorsen to first baseman Sean Bouchard. Caden Kendle to 2nd.",S,R,R,MIN,COL,X,1.0,ground_ball,0,0,2025,0.41,0.13,-0.14,2.5,,,814522.0,0,8,Bot,130.17,196.34,,,,,4.983544601202095,-130.0159146668939,-2.44427672974001,3.5199103130203717,28.307325982677213,-30.3334820098013,3.3,1.67,1.0,56.6,-65.0,90.0,2440.0,6.8,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.7,0.273,,0.0,,0.0,0.0,1.0,61,1,Slider,3,3,3,3,3,3,3,3,,,108.0,-0.014,-0.336,,,0.292,0.336,88.0,0,0,0.67,0.67,25,25,25,25,1,0,,,,,2.73,-0.41,-0.41,,,,,,
FS,2025-03-25,92.2,-2.5,5.94,"Halvorsen, Seth",680577,678020,single,hit_into_play,,,,,13.0,DaShawn Keirsey Jr. singles on a soft ground ball to third baseman Owen Miller.,S,L,R,MIN,COL,X,5.0,ground_ball,0,2,2025,-1.15,0.71,-1.09,2.03,,,,0,8,Bot,107.5,177.17,,,,,6.15405624469027,-134.12268478664564,-5.7677492288085,-15.176464107973834,25.60190213351224,-22.55860681392765,3.23,1.63,2.0,52.5,-45.0,93.4,1810.0,6.8,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.73,0.268,,0.9,,1.0,0.0,1.0,60,3,Split-Finger,3,3,3,3,3,3,3,3,,,235.0,0.078,0.532,,,0.299,-0.532,88.0,0,0,0.592,0.592,25,28,25,28,1,1,,,,,1.95,1.15,-1.15,,,,,,
FS,2025-03-25,91.8,-2.57,5.81,"Halvorsen, Seth",680577,678020,,swinging_strike,,,,,14.0,Swinging Strike,S,L,R,MIN,COL,S,,,0,1,2025,-1.21,0.1,0.37,0.85,,,,0,8,Bot,,,,,,,10.199502450958567,-133.2464038810371,-6.989057198887843,-16.589698818923065,27.92367747906336,-29.62026769241911,3.23,1.63,,,,92.9,1693.0,7.0,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.5,,,,,,,,60,2,Split-Finger,3,3,3,3,3,3,3,3,,,231.0,-0.009,-0.055,,,,0.055,,0,0,0.601,0.601,25,28,25,28,1,1,,,,,2.61,1.21,-1.21,,,,,,
FF,2025-03-25,98.4,-1.82,6.07,"Halvorsen, Seth",680577,678020,,called_strike,,,,,9.0,Called Strike,S,L,R,MIN,COL,S,,,0,0,2025,-0.5,1.24,0.47,1.73,,,,0,8,Bot,,,,,,,7.476368955890699,-142.89149557482153,-9.32233975777962,-8.566347999528192,31.0272910986332,-13.173839198337202,3.23,1.63,,,,99.7,2005.0,7.0,787943,682276,656248,690022,680911,668845,694514,685274,691728,53.49,,,,,,,,60,1,4-Seam Fastball,3,3,3,3,3,3,3,3,,,218.0,-0.007,-0.039,,,,0.039,,0,0,0.608,0.608,25,28,25,28,1,1,,,,,1.11,0.5,-0.5,,,,,,
